Event ID,Magnitude,Datetime UTC,Latitude,Longitude,Region,Depth(KM,Auth 
20180916_0000134,mb 4.1,2018-09-16T09:50:24.6Z,-7.46,128.38,"KEPULAUAN BARAT DAYA, INDONESIA",150,NEIC
20180916_0000036,ml 2.1,2018-09-16T09:46:14.8Z,35.49,-118.35,CENTRAL CALIFORNIA,3,NEIR
20180916_0000133,mb 4.5,2018-09-16T09:45:03.2Z,-18.03,-178.48,FIJI REGION,558,NEIC
20180916_0000064,m 3.7,2018-09-16T09:43:54.0Z,17.86,-95.23,"VERACRUZ, MEXICO",121,UNM
20180916_0000035,ml 2.7,2018-09-16T09:39:35.9Z,35.49,-118.35,CENTRAL CALIFORNIA,3,NEIR
20180916_0000037,ml 2.3,2018-09-16T09:33:32.5Z,41.2,19.45,ADRIATIC SEA,15,TIR
20180916_0000034,md 2.1,2018-09-16T09:19:03.4Z,40.53,-123.34,NORTHERN CALIFORNIA,30,NC
20180916_0000084,ml 2.9,2018-09-16T08:57:42.2Z,56.42,8.1,DENMARK,14,EMSC
20180916_0000065,m 3.5,2018-09-16T08:38:12.0Z,15.96,-98.71,"OFFSHORE GUERRERO, MEXICO",16,UNM
20180916_0000069,m 3.2,2018-09-16T08:32:24.0Z,16.25,-98.01,"OAXACA, MEXICO",6,UNM
20180916_0000033,ml 2.1,2018-09-16T08:07:09.1Z,36.44,28.72,DODECANESE IS.-TURKEY BORDER REG,7,DDA
20180916_0000032,ml 3.1,2018-09-16T07:55:35.8Z,43.2,41.54,GEORGIA (SAK'ART'VELO),1,TIF
20180916_0000029,ml 3.7,2018-09-16T07:51:29.9Z,27.11,54.32,SOUTHERN IRAN,9,TEH
20180916_0000031,mb 4.4,2018-09-16T07:47:30.4Z,-17.68,179.94,FIJI,636,NEIC
20180916_0000028,ml 3.1,2018-09-16T07:44:18.4Z,69.63,-144.26,NORTHERN ALASKA,0,NEIR
20180916_0000025,ml 3.1,2018-09-16T07:22:15.3Z,56.84,-148.59,GULF OF ALASKA,95,NEIR
20180916_0000026,ml 3.8,2018-09-16T07:16:58.0Z,-19.61,-71.02,"OFF COAST OF TARAPACA, CHILE",40,GUC
20180916_0000114,m 2.6,2018-09-16T07:07:14.0Z,-34.38,116.92,WESTERN AUSTRALIA,1,AUST
20180916_0000023,mb 4.1,2018-09-16T07:01:11.7Z,-18.76,-69.87,"TARAPACA, CHILE",87,EMSC
20180916_0000024,mb 5.0,2018-09-16T06:54:33.9Z,-4.85,102.93,"SOUTHERN SUMATRA, INDONESIA",60,EMSC
20180916_0000027,ml 3.5,2018-09-16T06:54:27.8Z,56.12,-149.26,GULF OF ALASKA,22,NEIC
20180916_0000021,ml 3.7,2018-09-16T06:21:57.1Z,26.75,53.09,SOUTHERN IRAN,9,TEH
20180916_0000019,ml 3.2,2018-09-16T06:19:10.2Z,45.58,26.47,ROMANIA,111,BUC
20180916_0000020,ml 3.2,2018-09-16T06:07:06.0Z,-19.6,-71.02,"OFF COAST OF TARAPACA, CHILE",28,GUC
20180916_0000022,ml 2.2,2018-09-16T06:03:53.7Z,39.57,26.09,NEAR THE COAST OF WESTERN TURKEY,6,DDA
20180916_0000018,ml 3.0,2018-09-16T05:54:29.0Z,-32.85,-70.91,"VALPARAISO, CHILE",76,GUC
20180916_0000113,m 2.8,2018-09-16T05:22:59.0Z,-34.44,116.99,WESTERN AUSTRALIA,10,AUST
20180916_0000016,mb 5.4,2018-09-16T04:56:23.9Z,-34.33,116.91,WESTERN AUSTRALIA,2,EMSC
20180916_0000127,m 2.3,2018-09-16T04:44:18.0Z,-32.57,138.51,NEAR COAST OF SOUTH AUSTRALIA,2,AUST
20180916_0000044,ml 3.1,2018-09-16T04:30:28.3Z,36.67,21.35,SOUTHERN GREECE,2,EMSC
20180916_0000015,mb 4.7,2018-09-16T04:30:13.9Z,16.26,-98.36,"OAXACA, MEXICO",10,EMSC
20180916_0000059,ml 1.6,2018-09-16T03:53:08.7Z,46.23,7.35,SWITZERLAND,8,ZUR
20180916_0000014,m 4.0,2018-09-16T03:49:51.0Z,15.09,-93.55,"OFFSHORE CHIAPAS, MEXICO",44,UNM
20180916_0000013,md 2.0,2018-09-16T03:25:34.3Z,19.16,-155.46,"ISLAND OF HAWAII, HAWAII",31,NEIR
20180916_0000011,ml 3.0,2018-09-16T03:09:20.0Z,-34.77,-71.7,"LIBERTADOR O'HIGGINS, CHILE",43,GUC
20180916_0000012,mb 4.1,2018-09-16T03:09:03.4Z,56.25,-149.42,GULF OF ALASKA,20,NEIC
20180916_0000030,ml 2.3,2018-09-16T03:08:55.6Z,40.25,19.78,ALBANIA,9,TIR
20180916_0000008,ml 2.1,2018-09-16T03:03:56.0Z,42.48,-8.78,SPAIN,7,INMG
20180916_0000146,mb 4.7,2018-09-16T02:52:42.6Z,-35.83,-102.63,SOUTHEAST OF EASTER ISLAND,10,NEIC
20180916_0000017,mb 4.4,2018-09-16T02:50:36.1Z,42.57,143.67,"HOKKAIDO, JAPAN REGION",71,NEIC
20180916_0000116,m 3.5,2018-09-16T02:50:31.0Z,-25.01,-66.83,"SALTA, ARGENTINA",181,NSNA
20180916_0000009,ml 3.5,2018-09-16T02:26:41.0Z,-52.63,-76.16,"OFF COAST OF MAGALLANES, CHILE",20,GUC
20180916_0000147,mb 4.4,2018-09-16T02:11:45.6Z,-57.99,-25.74,SOUTH SANDWICH ISLANDS REGION,51,NEIC
20180916_0000006,ml 3.7,2018-09-16T02:04:15.5Z,26.88,53.22,SOUTHERN IRAN,11,TEH
20180916_0000007,mb 2.4,2018-09-16T01:58:58.2Z,36.45,-96.86,OKLAHOMA,5,NEIC
20180916_0000005,mb 2.7,2018-09-16T01:24:10.5Z,36.14,-97.62,OKLAHOMA,7,NEIC
20180916_0000003,ml 2.8,2018-09-16T01:09:34.9Z,38.44,39.22,EASTERN TURKEY,7,EMSC
20180916_0000010,ml 2.5,2018-09-16T00:49:11.4Z,36.41,28.69,DODECANESE IS.-TURKEY BORDER REG,7,DDA
20180916_0000002,ml 2.6,2018-09-16T00:45:43.5Z,38.35,42.41,EASTERN TURKEY,7,EMSC
20180916_0000004,mb 4.8,2018-09-16T00:36:06.4Z,-48.26,107.09,SOUTHEAST INDIAN RIDGE,10,EMSC
20180916_0000001,mb 4.6,2018-09-16T00:03:25.1Z,6.35,126.19,"MINDANAO, PHILIPPINES",138,EMSC
20180915_0000109,md 2.0,2018-09-15T23:48:21.5Z,37.44,-121.79,"SAN FRANCISCO BAY AREA, CALIF.",6,NC
20180915_0000108,mb 5.1,2018-09-15T23:10:02.5Z,-17.87,-178.17,FIJI REGION,500,EMSC
20180915_0000107,ml 3.6,2018-09-15T22:50:47.4Z,36.06,31.14,WESTERN TURKEY,10,EMSC
20180915_0000105,md 2.1,2018-09-15T22:23:32.7Z,38.75,-122.72,NORTHERN CALIFORNIA,1,NC
20180915_0000106,ml 2.7,2018-09-15T22:16:02.4Z,40.18,19.67,ALBANIA,10,EMSC
20180915_0000111,ml 2.2,2018-09-15T22:01:37.7Z,36.43,27.54,DODECANESE IS.-TURKEY BORDER REG,7,DDA
20180915_0000110,md 3.0,2018-09-15T21:46:48.6Z,18.24,-67.91,"MONA PASSAGE, PUERTO RICO",92,NEIR
20180915_0000104,ml 4.0,2018-09-15T21:37:57.5Z,28.74,54.92,SOUTHERN IRAN,10,TEH
20180915_0000103,md 2.2,2018-09-15T21:30:31.8Z,19.19,-155.43,"ISLAND OF HAWAII, HAWAII",34,NEIR
20180915_0000101,ml 2.0,2018-09-15T21:04:05.9Z,33.46,-117.36,SOUTHERN CALIFORNIA,11,NEIR
20180915_0000100,ml 2.3,2018-09-15T20:30:56.8Z,40.17,31.88,WESTERN TURKEY,6,DDA
20180915_0000099,mb 2.2,2018-09-15T20:24:44.4Z,-27.02,26.76,SOUTH AFRICA,5,NEIC
20180915_0000102,ml 2.2,2018-09-15T20:19:35.6Z,36.04,29,WESTERN TURKEY,7,DDA
20180915_0000095,mb 4.7,2018-09-15T19:19:20.0Z,6.24,120.33,"SULU ARCHIPELAGO, PHILIPPINES",60,EMSC
20180915_0000094,ml 2.3,2018-09-15T19:08:48.6Z,45.45,6.32,FRANCE,2,LDG
20180915_0000112,ml 3.1,2018-09-15T18:39:09.0Z,54.57,-1.66,"ENGLAND, UNITED KINGDOM",19,BGS
20180915_0000093,mb 4.9,2018-09-15T18:39:07.1Z,35.34,141.27,"NEAR EAST COAST OF HONSHU, JAPAN",28,EMSC
20180915_0000092,m 3.2,2018-09-15T18:19:30.0Z,9.73,-84.15,COSTA RICA,14,UCR
20180915_0000090,ml 2.2,2018-09-15T17:52:27.9Z,39.55,26.2,NEAR THE COAST OF WESTERN TURKEY,8,DDA
20180915_0000089,ml 3.4,2018-09-15T17:49:33.7Z,36.96,27.8,DODECANESE IS.-TURKEY BORDER REG,9,EMSC
20180915_0000098,ml 2.6,2018-09-15T17:21:51.7Z,69.26,-146.77,NORTHERN ALASKA,0,NEIC
20180915_0000088,ml 2.3,2018-09-15T17:15:34.7Z,36.44,28.73,DODECANESE IS.-TURKEY BORDER REG,7,DDA
20180915_0000116,md 2.6,2018-09-15T16:37:36.1Z,40.55,-125.18,OFFSHORE NORTHERN CALIFORNIA,6,NC
20180915_0000085,m 2.7,2018-09-15T16:37:16.6Z,44.88,8.19,NORTHERN ITALY,10,OCA
20180915_0000086,mb 4.6,2018-09-15T16:35:15.3Z,51.57,16.14,POLAND,2,EMSC
20180915_0000087,ml 2.1,2018-09-15T16:34:29.1Z,36.45,28.75,DODECANESE IS.-TURKEY BORDER REG,7,DDA
20180915_0000084,ml 2.4,2018-09-15T16:27:30.6Z,38.98,19.97,IONIAN SEA,2,EMSC
20180915_0000097,ml 2.3,2018-09-15T16:25:49.3Z,19.06,-67.89,DOMINICAN REPUBLIC REGION,28,NEIC
20180915_0000083,mb 5.6,2018-09-15T16:24:36.3Z,26.6,129.53,"RYUKYU ISLANDS, JAPAN",10,EMSC
20180915_0000082,ml 2.7,2018-09-15T16:17:52.8Z,19.42,-154.93,"HAWAII REGION, HAWAII",5,NEIC
20180915_0000081,md 2.1,2018-09-15T16:10:47.0Z,38.76,-122.73,NORTHERN CALIFORNIA,1,NC
20180915_0000080,mb 5.4,2018-09-15T15:40:16.1Z,49.87,156.23,KURIL ISLANDS,60,EMSC
20180915_0000079,mw 5.3,2018-09-15T15:38:00.1Z,26.63,129.65,"RYUKYU ISLANDS, JAPAN",10,EMSC
20180915_0000076,ml 3.0,2018-09-15T15:24:10.5Z,69.6,-144.24,NORTHERN ALASKA,0,NEIC
20180915_0000078,ml 2.9,2018-09-15T15:18:11.5Z,65.24,-166.76,NORTHERN ALASKA,0,NEIC
20180915_0000077,mb 4.6,2018-09-15T15:15:42.9Z,19.12,145.88,"MAUG ISLANDS REG, N. MARIANA IS.",85,NEIC
20180915_0000075,mb 4.9,2018-09-15T15:13:16.9Z,-9.81,-78.53,NEAR COAST OF NORTHERN PERU,60,EMSC
20180915_0000062,ml 3.0,2018-09-15T14:02:06.7Z,65.27,-166.49,NORTHERN ALASKA,5,NEIC
20180915_0000063,mw 4.9,2018-09-15T13:53:38.5Z,26.75,129.7,"RYUKYU ISLANDS, JAPAN",10,EMSC
20180915_0000091,m 2.0,2018-09-15T13:33:07.0Z,-32.37,150.81,"NEW SOUTH WALES, AUSTRALIA",2,AUST
20180915_0000113,ml 2.5,2018-09-15T13:27:58.8Z,37.38,-112.4,UTAH,9,NEIC
20180915_0000117,ml 2.4,2018-09-15T12:51:30.4Z,69.54,-144.06,NORTHERN ALASKA,0,NEIC
20180915_0000061,mb 5.0,2018-09-15T12:42:18.3Z,-55.21,-128.75,PACIFIC-ANTARCTIC RIDGE,10,EMSC
20180915_0000064,m 3.8,2018-09-15T12:22:41.0Z,17.13,-100.31,"GUERRERO, MEXICO",32,UNM
20180915_0000069,m 3.7,2018-09-15T12:14:57.0Z,16.28,-98.08,"OAXACA, MEXICO",10,UNM
20180915_0000070,m 3.2,2018-09-15T12:13:42.0Z,16.26,-98.03,"OAXACA, MEXICO",6,UNM
20180915_0000059,md 2.0,2018-09-15T12:09:14.2Z,41.83,-122.23,NORTHERN CALIFORNIA,14,NC
20180915_0000071,m 3.9,2018-09-15T11:54:33.0Z,17.55,-101.42,"GUERRERO, MEXICO",38,UNM
20180915_0000058,ml 2.2,2018-09-15T11:42:21.3Z,37.59,38.53,EASTERN TURKEY,7,DDA
20180915_0000057,ml 2.6,2018-09-15T11:31:06.5Z,36.5,28.76,DODECANESE IS.-TURKEY BORDER REG,10,EMSC
20180915_0000073,m 3.6,2018-09-15T11:29:50.0Z,16.34,-98.24,"OAXACA, MEXICO",13,UNM
20180915_0000074,m 3.2,2018-09-15T11:24:47.0Z,16.26,-97.91,"OAXACA, MEXICO",5,UNM
20180915_0000056,ml 3.0,2018-09-15T11:13:29.0Z,-34.09,-72.32,"OFFSHORE O'HIGGINS, CHILE",33,GUC
20180915_0000060,ml 3.7,2018-09-15T10:55:24.9Z,20.38,-156.9,"MAUI REGION, HAWAII",8,NEIR
20180915_0000055,mb 5.3,2018-09-15T10:45:31.9Z,18.19,147.27,MARIANA ISLANDS REGION,10,EMSC
20180915_0000054,md 2.0,2018-09-15T10:31:16.7Z,37.56,-121.8,"SAN FRANCISCO BAY AREA, CALIF.",8,NC
20180915_0000053,ml 2.1,2018-09-15T10:23:15.8Z,19.31,-155.26,"ISLAND OF HAWAII, HAWAII",7,NEIR
20180915_0000052,ml 3.0,2018-09-15T10:18:36.0Z,-30.86,-71.17,"COQUIMBO, CHILE",61,GUC
20180915_0000050,m 4.1,2018-09-15T09:48:40.0Z,16.42,-95.04,"OAXACA, MEXICO",28,UNM
20180915_0000065,m 3.8,2018-09-15T09:35:33.0Z,16.7,-94.91,"OAXACA, MEXICO",45,UNM
20180915_0000049,ml 2.8,2018-09-15T09:32:48.4Z,36.46,28.72,DODECANESE IS.-TURKEY BORDER REG,5,EMSC
20180915_0000066,m 3.9,2018-09-15T09:29:13.0Z,15.79,-96.72,"OAXACA, MEXICO",16,UNM
20180915_0000048,m 4.0,2018-09-15T09:16:53.0Z,16.29,-98.08,"OAXACA, MEXICO",12,UNM
20180915_0000047,ml 2.2,2018-09-15T09:10:47.8Z,34,-116.68,SOUTHERN CALIFORNIA,13,NEIR
20180915_0000067,m 3.6,2018-09-15T08:43:26.0Z,16.53,-98.47,"GUERRERO, MEXICO",9,UNM
20180915_0000045,ml 2.2,2018-09-15T08:37:55.3Z,19.22,-155.42,"ISLAND OF HAWAII, HAWAII",33,NEIR
20180915_0000046,mb 5.1,2018-09-15T08:32:21.5Z,26.57,129.56,"RYUKYU ISLANDS, JAPAN",10,EMSC
20180915_0000044,mb 4.9,2018-09-15T08:19:17.1Z,26.59,129.54,"RYUKYU ISLANDS, JAPAN",2,EMSC
20180915_0000041,ml 3.7,2018-09-15T08:12:49.1Z,69.63,-144.23,NORTHERN ALASKA,0,NEIC
20180915_0000068,m 3.6,2018-09-15T08:12:02.0Z,16.8,-99.8,"GUERRERO, MEXICO",28,UNM
20180915_0000040,mw 5.6,2018-09-15T08:05:28.1Z,26.66,129.6,"RYUKYU ISLANDS, JAPAN",1,EMSC
20180915_0000043,ml 2.2,2018-09-15T08:01:16.4Z,44.88,11.29,NORTHERN ITALY,6,ROM
20180915_0000042,m 3.4,2018-09-15T07:33:32.0Z,-8.49,116.9,"LOMBOK REGION, INDONESIA",10,DJA
20180915_0000072,m 3.3,2018-09-15T07:18:38.0Z,16.27,-98.07,"OAXACA, MEXICO",23,UNM
20180915_0000038,ml 2.0,2018-09-15T07:00:56.9Z,19.42,-155.62,"ISLAND OF HAWAII, HAWAII",-2,NEIR
20180915_0000051,md 3.4,2018-09-15T06:15:34.1Z,19.55,-65.31,PUERTO RICO REGION,79,NEIR
20180915_0000037,mb 4.8,2018-09-15T05:38:37.9Z,26.75,129.65,"RYUKYU ISLANDS, JAPAN",10,EMSC
20180915_0000036,md 2.0,2018-09-15T05:22:35.5Z,37.66,-118.94,"LONG VALLEY AREA, CALIFORNIA",1,NC
20180915_0000033,ml 2.4,2018-09-15T05:15:59.7Z,42.82,21.81,KOSOVO-SERBIA-FYROM BORDER REG.,2,EMSC
20180915_0000034,m 4.3,2018-09-15T05:08:09.0Z,15.99,-98.81,"OFFSHORE GUERRERO, MEXICO",16,UNM
20180915_0000035,mb 4.9,2018-09-15T04:54:37.7Z,26.64,129.6,"RYUKYU ISLANDS, JAPAN",10,EMSC
20180915_0000032,mb 4.9,2018-09-15T04:52:47.5Z,26.65,129.64,"RYUKYU ISLANDS, JAPAN",10,EMSC
20180915_0000030,mb 4.4,2018-09-15T04:48:04.8Z,-24.24,-67.26,"SALTA, ARGENTINA",176,EMSC
20180915_0000029,mb 5.5,2018-09-15T04:40:19.5Z,26.69,129.59,"RYUKYU ISLANDS, JAPAN",10,EMSC
20180915_0000027,md 2.2,2018-09-15T04:38:52.6Z,19.4,-155.29,"ISLAND OF HAWAII, HAWAII",0,NEIR
20180915_0000028,mb 4.7,2018-09-15T04:29:50.0Z,-1.33,-15.39,NORTH OF ASCENSION ISLAND,10,EMSC
20180915_0000024,m 4.5,2018-09-15T04:25:22.0Z,-0.79,-80.93,NEAR COAST OF ECUADOR,10,QUI
20180915_0000114,ml 2.1,2018-09-15T04:22:05.6Z,44.32,-116.25,SOUTHERN IDAHO,6,NEIR
20180915_0000115,ml 2.0,2018-09-15T04:20:16.5Z,38.79,-119.65,NEVADA,10,NN
20180915_0000025,m 4.3,2018-09-15T04:17:47.0Z,16.01,-96.51,"OAXACA, MEXICO",52,UNM
20180915_0000023,mb 5.0,2018-09-15T04:14:34.8Z,26.7,129.68,"RYUKYU ISLANDS, JAPAN",10,EMSC
20180915_0000020,md 2.2,2018-09-15T04:04:34.8Z,19.43,-155.28,"ISLAND OF HAWAII, HAWAII",0,NEIR
20180915_0000018,ml 2.3,2018-09-15T03:58:12.0Z,19.45,-155.27,"ISLAND OF HAWAII, HAWAII",-1,NEIR
20180915_0000021,m 4.3,2018-09-15T03:56:48.0Z,16.48,-95.07,"OAXACA, MEXICO",67,UNM
20180915_0000017,m 3.8,2018-09-15T03:52:33.0Z,1.8,-76.11,COLOMBIA,10,QUI
20180915_0000019,mb 4.7,2018-09-15T03:47:53.8Z,37.29,71.8,TAJIKISTAN,175,EMSC
20180915_0000031,ml 2.6,2018-09-15T03:35:26.0Z,42.96,17.88,BOSNIA AND HERZEGOVINA,7,EMSC
20180915_0000016,m 4.1,2018-09-15T03:28:23.0Z,14.91,-92.93,"OFFSHORE CHIAPAS, MEXICO",77,UNM
20180915_0000015,ml 2.4,2018-09-15T03:20:38.0Z,19.3,-155.23,"ISLAND OF HAWAII, HAWAII",6,NEIR
20180915_0000014,ml 4.2,2018-09-15T03:09:15.0Z,43.83,15.78,CROATIA,10,EMSC
20180915_0000022,mb 4.3,2018-09-15T02:58:21.2Z,44.25,149.34,KURIL ISLANDS,60,EMSC
20180915_0000039,mb 4.8,2018-09-15T02:50:33.5Z,-52.31,15.74,SOUTHWEST OF AFRICA,10,GFZ
20180915_0000013,ml 2.2,2018-09-15T02:50:33.0Z,36.68,-11.35,AZORES-CAPE ST. VINCENT RIDGE,3,INMG
20180915_0000096,ml 3.5,2018-09-15T02:45:59.6Z,51.89,-174.13,"ANDREANOF ISLANDS, ALEUTIAN IS.",76,NEIR
20180915_0000012,ml 2.4,2018-09-15T02:30:19.2Z,36.16,31.16,WESTERN TURKEY,10,EMSC
20180915_0000010,md 2.1,2018-09-15T02:03:55.7Z,19.4,-155.28,"ISLAND OF HAWAII, HAWAII",1,NEIR
20180915_0000008,ml 3.3,2018-09-15T02:03:30.7Z,37.65,26.95,"DODECANESE ISLANDS, GREECE",10,EMSC
20180915_0000009,m 4.1,2018-09-15T01:50:35.0Z,15.57,-93.59,"OFFSHORE CHIAPAS, MEXICO",83,UNM
20180915_0000007,mb 4.8,2018-09-15T01:48:32.3Z,26.72,129.57,"RYUKYU ISLANDS, JAPAN",31,NEIC
20180915_0000011,md 2.4,2018-09-15T01:07:10.2Z,36.08,-121.08,CENTRAL CALIFORNIA,11,NC
20180915_0000026,md 3.4,2018-09-15T01:06:28.0Z,19.38,-67.77,DOMINICAN REPUBLIC REGION,109,NEIR
20180915_0000006,mb 5.2,2018-09-15T00:40:56.5Z,-22.94,171.39,SOUTHEAST OF LOYALTY ISLANDS,10,EMSC
20180915_0000004,ml 2.0,2018-09-15T00:33:37.7Z,43.01,12.9,CENTRAL ITALY,10,ROM
20180915_0000005,mb 4.5,2018-09-15T00:28:32.0Z,14.47,-92.77,"OFFSHORE CHIAPAS, MEXICO",25,EMSC
20180915_0000002,md 2.2,2018-09-15T00:09:00.1Z,19.4,-155.29,"ISLAND OF HAWAII, HAWAII",0,NEIR
20180915_0000003,mw 5.8,2018-09-15T00:08:21.0Z,26.73,129.66,"RYUKYU ISLANDS, JAPAN",10,EMSC
20180915_0000001,ml 3.5,2018-09-15T00:01:11.9Z,19.41,-155.28,"ISLAND OF HAWAII, HAWAII",0,NEIR
20180914_0000107,md 2.2,2018-09-14T23:51:04.1Z,19.42,-155.29,"ISLAND OF HAWAII, HAWAII",1,NEIR
20180914_0000108,ml 2.8,2018-09-14T23:48:48.9Z,43.9,15.85,CROATIA,10,EMSC
20180914_0000105,ml 3.1,2018-09-14T23:14:57.0Z,-35.58,-73.19,"OFFSHORE MAULE, CHILE",34,GUC
20180914_0000102,ml 2.8,2018-09-14T23:12:06.3Z,33.19,-115.95,SOUTHERN CALIFORNIA,4,NEIR
20180914_0000116,ml 2.3,2018-09-14T23:00:02.0Z,36.42,26.78,"DODECANESE ISLANDS, GREECE",111,THE
20180914_0000104,ml 2.5,2018-09-14T22:57:05.9Z,69.56,-144.34,NORTHERN ALASKA,0,NEIC
20180914_0000100,m 2.7,2018-09-14T22:36:58.0Z,-32.35,150.87,"NEW SOUTH WALES, AUSTRALIA",3,AUST
20180914_0000099,m 4.0,2018-09-14T22:25:13.0Z,18.29,-101.08,"GUERRERO, MEXICO",61,UNM
20180914_0000097,ml 3.3,2018-09-14T22:18:53.5Z,69.52,-144.68,NORTHERN ALASKA,0,NEIC
20180914_0000096,md 2.3,2018-09-14T22:16:45.0Z,38.83,-122.81,NORTHERN CALIFORNIA,1,NC
20180914_0000098,mb 4.5,2018-09-14T22:15:07.1Z,41.9,77.19,KYRGYZSTAN,40,EMSC
20180914_0000095,ml 2.6,2018-09-14T21:55:15.2Z,69.67,-144.31,NORTHERN ALASKA,6,NEIC
20180914_0000094,mb 4.0,2018-09-14T21:51:47.6Z,-32.33,150.79,"NEW SOUTH WALES, AUSTRALIA",10,NEIC
20180914_0000093,ml 2.5,2018-09-14T21:44:26.4Z,69.17,-146.54,NORTHERN ALASKA,14,NEIC
20180914_0000092,ml 2.1,2018-09-14T21:40:13.5Z,41.87,14.84,SOUTHERN ITALY,11,ROM
20180914_0000111,ml 2.2,2018-09-14T21:14:58.8Z,49.44,-120.48,"BRITISH COLUMBIA, CANADA",0,NEIR
20180914_0000103,ml 2.1,2018-09-14T21:14:00.6Z,37.35,26.96,"DODECANESE ISLANDS, GREECE",7,DDA
20180914_0000101,ml 2.1,2018-09-14T21:04:23.6Z,36.46,28.76,DODECANESE IS.-TURKEY BORDER REG,7,DDA
20180914_0000091,m 4.1,2018-09-14T20:42:30.0Z,10.33,-86.77,OFF COAST OF COSTA RICA,3,UCR
20180914_0000090,ml 2.1,2018-09-14T19:29:43.9Z,19.4,-155.28,"ISLAND OF HAWAII, HAWAII",0,NEIR
20180914_0000088,ml 3.8,2018-09-14T19:10:19.6Z,36.31,28.77,DODECANESE IS.-TURKEY BORDER REG,5,EMSC
20180914_0000089,mb 4.1,2018-09-14T18:46:50.8Z,-32.53,-71.64,"OFFSHORE VALPARAISO, CHILE",20,EMSC
20180914_0000087,ml 2.1,2018-09-14T18:31:43.4Z,43.72,13.27,CENTRAL ITALY,8,EMSC
20180914_0000085,md 2.1,2018-09-14T18:18:34.2Z,48.02,-122.59,"PUGET SOUND REGION, WASHINGTON",53,NEIR
20180914_0000110,ml 2.6,2018-09-14T18:15:32.0Z,68.85,-146.22,NORTHERN ALASKA,0,NEIC
20180914_0000086,mb 4.8,2018-09-14T18:15:09.3Z,-32.5,-71.67,"OFFSHORE VALPARAISO, CHILE",12,EMSC
20180914_0000106,ml 3.1,2018-09-14T17:55:40.8Z,41.95,-125.89,OFF COAST OF NORTHERN CALIFORNIA,23,NEIC
20180914_0000084,ml 3.1,2018-09-14T17:36:06.0Z,36,31.11,WESTERN TURKEY,40,EMSC
20180914_0000083,mb 4.3,2018-09-14T17:29:29.5Z,58.59,-150.64,GULF OF ALASKA,34,NEIC
20180914_0000109,m 4.3,2018-09-14T16:38:25.0Z,1.05,123.33,"MINAHASA, SULAWESI, INDONESIA",24,DJA
20180914_0000112,ml 2.3,2018-09-14T16:24:32.7Z,20.14,-155.58,"HAWAII REGION, HAWAII",38,NEIR
20180914_0000079,m 3.6,2018-09-14T15:58:29.0Z,-3.74,-78.17,PERU-ECUADOR BORDER REGION,35,QUI
20180914_0000078,mw 5.9,2018-09-14T15:50:12.4Z,-2.75,138.81,"PAPUA, INDONESIA",10,EMSC
20180914_0000075,ml 2.3,2018-09-14T14:48:44.0Z,36.2,-11.43,AZORES-CAPE ST. VINCENT RIDGE,31,INMG
20180914_0000117,ml 2.4,2018-09-14T14:36:55.2Z,34.77,24.56,"CRETE, GREECE",1,THE
20180914_0000115,mb 4.3,2018-09-14T14:28:51.0Z,52.18,-33.89,REYKJANES RIDGE,10,NEIC
20180914_0000074,ml 3.0,2018-09-14T14:06:53.9Z,45.61,26.48,ROMANIA,142,BUC
20180914_0000072,ml 3.3,2018-09-14T14:06:02.6Z,62.17,-148.55,CENTRAL ALASKA,20,NEIC
20180914_0000077,m 2.6,2018-09-14T13:19:50.0Z,-33.17,148.3,"NEW SOUTH WALES, AUSTRALIA",2,AUST
20180914_0000061,ml 1.9,2018-09-14T13:15:24.6Z,47.32,7.19,SWITZERLAND,13,ZUR
20180914_0000060,mb 4.4,2018-09-14T12:54:35.8Z,-22.94,-66.19,"JUJUY, ARGENTINA",240,EMSC
20180914_0000082,ml 2.4,2018-09-14T12:38:48.6Z,36.57,21.9,SOUTHERN GREECE,4,THE
20180914_0000118,ml 2.3,2018-09-14T12:06:54.4Z,34.79,25,"CRETE, GREECE",16,THE
20180914_0000081,ml 2.4,2018-09-14T12:05:52.1Z,34.76,24.98,"CRETE, GREECE",2,THE
20180914_0000058,ml 2.0,2018-09-14T11:55:38.1Z,40.02,38.74,EASTERN TURKEY,16,DDA
20180914_0000057,ml 3.0,2018-09-14T11:50:47.0Z,-32.12,-71.66,"OFFSHORE COQUIMBO, CHILE",36,GUC
20180914_0000080,ml 2.1,2018-09-14T11:47:26.5Z,31.66,-116.41,"BAJA CALIFORNIA, MEXICO",19,NEIR
20180914_0000062,m 3.3,2018-09-14T11:23:49.0Z,16.45,-98.42,"GUERRERO, MEXICO",8,UNM
20180914_0000067,m 3.1,2018-09-14T11:20:29.0Z,16.35,-98.27,"OAXACA, MEXICO",5,UNM
20180914_0000056,mw 5.4,2018-09-14T11:20:01.8Z,-16.04,-71.43,SOUTHERN PERU,118,EMSC
20180914_0000068,m 3.9,2018-09-14T10:55:37.0Z,18.17,-103.5,"OFFSHORE MICHOACAN, MEXICO",5,UNM
20180914_0000069,m 3.6,2018-09-14T10:53:50.0Z,16.41,-95.12,"OAXACA, MEXICO",85,UNM
20180914_0000055,mb 4.6,2018-09-14T10:50:37.9Z,-19.28,-69.22,"TARAPACA, CHILE",110,EMSC
20180914_0000053,m 3.3,2018-09-14T10:40:13.0Z,64.66,-17.47,ICELAND,1,REY
